465984 matched reads / 1000000 total reads
1074	11
1075	17
1076	50
1077	2
1078	0
1079	59
1080	0
1081	52
1082	9
1083	77
1084	5
1085	8
1086	5
1087	93
1088	0
1089	25
1090	20
1091	2
1092	0
1093	0
1094	0
1095	34
1096	117
1097	41
1098	94
1099	57
1100	30
1101	22
1102	6
1103	0
1104	42
1105	12
1106	27
1107	65
1108	38
1109	82
1110	50
1111	1
1112	0
1113	54
1114	20
1115	0
1116	1
1117	38
1118	262
1119	9
1120	347
1121	233
1122	0
1123	107
1124	47
1125	41
1126	76
1127	10
1128	17
1129	0
1130	18
1131	13
1132	48
1133	94
1134	15
1135	19
1136	16
1137	1
1138	70
1139	28
1140	2
1141	6
1142	53
1143	0
1144	390
1145	34
1146	0
1147	18
1148	31
1149	90
1150	0
1151	647
1152	33
1153	31
1154	259
1155	34
1156	26
1157	0
1158	162
1159	175
1160	0
1161	44
1162	0
1163	126
1164	100
1165	146
1166	69
1167	0
1168	158
1169	233
1170	56
1171	26
1172	29
1173	18
1174	357
1175	96
1176	268
1177	1
1178	67
1179	169
1180	28
1181	13
1182	83
1183	163
1184	3
1185	37
1186	1
1187	2
1188	51
1189	35
1190	141
1191	20
1192	0
1193	197
1194	0
1195	20
1196	35
1197	0
1198	4
1199	66
1200	11
1201	33
1202	6
1203	7
1204	23
1205	294
1206	0
1207	41
1208	35
1209	0
1210	2
1211	73
1212	54
1213	12
1214	35
1215	7
1216	901
1217	33
1218	21
1219	21
1220	25
1221	2
1222	68
1223	30
1224	77
1225	3
1226	37
1227	15
1228	1
1229	0
1230	3
1231	72
1232	1
1233	198
1234	55
1235	3
1236	111
1237	13
1238	16
1239	24
1240	3
1241	147
1242	304
1243	2
1244	3
1245	44
1246	19
1247	58
1248	78
1249	152
1250	81
1251	0
1252	19
1253	0
1254	0
1255	46
1256	50
1257	0
1258	10
1259	23
1260	81
1261	0
1262	92
1263	64
1264	4
1265	160
1266	0
1267	2057
1268	0
1269	42
1270	10
1271	25
1272	17
1273	63
1274	424
1275	0
1276	128
1277	434
1278	0
1279	81
1280	108
1281	59
1282	13
1283	0
1284	1
1285	0
1286	164
1287	17
1288	23
1289	63
1290	1
1291	48
1292	25
1293	38
1294	0
1295	58
1296	11
1297	1
1298	102
1299	35
1300	33
1301	1
1302	88
1303	116
1304	23
1305	0
1306	37
1307	2
1308	0
1309	256
1310	105
1311	38
1312	54
1313	8
1314	15
1315	57
1316	25
1317	12
1318	46
1319	5
1320	49
1321	15
1322	16
1323	13
1324	11
1325	23
1326	106
1327	32
1328	68
1329	21
1330	9
1331	406
1332	15
1333	43
1334	5
1335	35
1336	24
1337	21
1338	0
1339	310
1340	127
1341	17
1342	14
1343	76
1344	7
1345	4
1346	11
1347	125
1348	15
1349	19
1350	23
1351	23
1352	27
1353	34
1354	337
1355	5
1356	0
1357	207
1358	39
1359	38
1360	83
1361	96
1362	105
1363	379
1364	20
1365	102
1366	35
1367	12
1368	58
1369	0
1370	16
1371	0
1372	34
1373	178
1374	0
1375	7
1376	22
1377	169
1378	3
1379	103
1380	5
1381	0
1382	7
1383	9
1384	0
1385	19
1386	58
1387	0
1388	97
1389	0
1390	1
1391	0
1392	75
1393	14
1394	0
1395	17
1396	0
1397	0
1398	77
1399	0
1400	55
1401	5
1402	133
1403	3
1404	0
1405	0
1406	203
1407	73
1408	50
1409	62
1410	10
1411	24
1412	11
1413	52
1414	36
1415	5
1416	26
1417	26
1418	172
1419	13
1420	0
1421	18
1422	84
1423	5
1424	0
1425	9
1426	18
1427	54
1428	0
1429	67
1430	0
1431	18
1432	54
1433	11
1434	202
1435	12
1436	14
1437	10
1438	10
1439	0
1440	0
1441	58
1442	31
1443	19
1444	9
1445	46
1446	70
1447	88
1448	19
1449	10
1450	11
1451	110
1452	81
1453	28
1454	45
1455	127
1456	35
1457	25
1458	1
1459	69
1460	32
1461	47
1462	0
1463	23
1464	15
1465	0
1466	0
1467	88
1468	47
1469	48
1470	2
1471	43
1472	5
1473	174
1474	113
1475	0
1476	0
1477	0
1478	5
1479	3
1480	19
1481	0
1482	7
1483	25
1484	44
1485	4
1486	47
1487	114
1488	126
1489	142
1490	7
1491	59
1492	0
1493	0
1494	115
1495	5
1496	27
1497	37
1498	27
1499	25
1500	0
1501	21
1502	42
1503	425
1504	0
1505	111
1506	0
1507	70
1508	0
1509	270
1510	46
1511	8
1512	93
1513	0
1514	102
1515	51
1516	37
1517	2
1518	17
1519	113
1520	0
1521	72
1522	4
1523	159
1524	95
1525	46
1526	25
1527	182
1528	0
1529	256
1530	55
1531	34
1532	82
1533	4
1534	8
1535	0
1536	19
1537	13
1538	23
1539	60
1540	216
1541	35
1542	73
1543	25
1544	17
1545	42
1546	1068
1547	240
1548	106
1549	39
1550	35
1551	19
1552	22
1553	54
1554	90
1555	0
1556	5
1557	28
1558	3
1559	21
1560	1139
1561	19
1562	153
1563	0
1564	143
1565	354
1566	0
1567	33
1568	91
1569	37
1570	0
1571	166
1572	1
1573	61
1574	78
1575	0
1576	49
1577	0
1578	218
1579	6
1580	33
1581	24
1582	0
1583	5
1584	113
1585	33
1586	2
1587	17
1588	0
1589	29
1590	77
1591	0
1592	113
1593	2
1594	5
1595	24
1596	0
1597	27
1598	84
1599	147
1600	0
1601	61
1602	17
1603	121
1604	0
1605	36
1606	6
1607	4
1608	66
1609	87
1610	26
1611	25
1612	1028
1613	0
1614	2
1615	47
1616	1
1617	8
1618	58
1619	9
1620	29
1621	83
1622	0
1623	167
1624	72
1625	18
1626	9
1627	6
1628	19
1629	160
1630	4
1631	0
1632	0
1633	23
1634	1
1635	10
1636	0
1637	2
1638	17
1639	3
1640	248
1641	27
1642	118
1643	49
1644	4
1645	143
1646	91
1647	11
1648	14
1649	9
1650	33
1651	4
1652	0
1653	29
1654	495
1655	112
1656	14
1657	6
1658	75
1659	46
1660	20
1661	33
1662	31
1663	15
1664	25
1665	92
1666	0
1667	213
1668	581
1669	100
1670	157
1671	23
1672	2
1673	17
1674	0
1675	42
1676	45
1677	11
1678	12
1679	8
1680	21
1681	38
1682	1883
1683	56
1684	9
1685	32
1686	1
1687	2
1688	61
1689	5
1690	0
1691	0
1692	790
1693	0
1694	0
1695	11
1696	175
1697	23
1698	30
1699	24
1700	4
1701	27
1702	55
1703	47
1704	2
1705	0
1706	5
1707	106
1708	260
1709	120
1710	79
1711	23
1712	0
1713	0
1714	102
1715	259
1716	51
1717	51
1718	51
1719	118
1720	11
1721	0
1722	21
1723	5
1724	84
1725	38
1726	5
1727	28
1728	62
1729	2
1730	424
1731	8
1732	50
1733	3
1734	96
1735	36
1736	82
1737	4
1738	18
1739	65
1740	251
1741	36
1742	56
1743	2
1744	20
1745	29
1746	49
1747	17
1748	182
1749	166
1750	0
1751	187
1752	131
1753	5
1754	0
1755	136
1756	173
1757	1
1758	111
1759	101
1760	72
1761	14
1762	51
1763	95
1764	41
1765	0
1766	71
1767	117
1768	41
1769	51
1770	275
1771	0
1772	3
1773	35
1774	1
1775	52
1776	26
1777	0
1778	12
1779	41
1780	40
1781	16
1782	57
1783	48
1784	5
1785	30
1786	0
1787	0
1788	0
1789	6
1790	531
1791	0
1792	76
1793	6
1794	55
1795	19
1796	31
1797	149
1798	19
1799	34
1800	0
1801	47
1802	177
1803	4
1804	6
1805	7
1806	49
1807	35
1808	0
1809	14
1810	0
1811	69
1812	0
1813	6
1814	30
1815	21
1816	30
1817	95
1818	6
1819	49
1820	14
1821	24
1822	12
1823	201
1824	77
1825	121
1826	18
1827	0
1828	17
1829	42
1830	34
1831	0
1832	64
1833	73
1834	43
1835	0
1836	0
1837	12
1838	37
1839	0
1840	578
1841	6
1842	87
1843	1
1844	365
1845	65
1846	12
1847	2
1848	12
1849	116
1850	12
1851	1813
1852	0
1853	56
1854	37
1855	3
1856	17
1857	18
1858	6
1859	20
1860	3
1861	8
1862	4
1863	36
1864	16
1865	0
1866	0
1867	18
1868	15
1869	0
1870	0
1871	29
1872	33
1873	20
1874	52
1875	1
1876	60
1877	12
1878	3
1879	22
1880	0
1881	8
1882	97
1883	45
1884	20
1885	27
1886	15
1887	4
1888	25
1889	39
1890	27
1891	18
1892	0
1893	30
1894	0
1895	76
1896	49
1897	29
1898	28
1899	35
1900	29
1901	92
1902	14
1903	22
1904	112
1905	1
1906	84
1907	5
1908	9
1909	0
1910	1383
1911	8
1912	50
1913	4
1914	65
1915	0
1916	0
1917	46
1918	11
1919	6
1920	25
1921	23
1922	49
1923	120
1924	44
1925	0
1926	0
1927	6
1928	408
1929	58
1930	0
1931	59
1932	8
1933	13
1934	230
1935	36
1936	44
1937	8
1938	0
1939	56
1940	33
1941	20
1942	80
1943	3
1944	3
1945	6
1946	15
1947	14
1948	0
1949	125
1950	78
1951	0
1952	3
1953	0
1954	10
1955	0
1956	948
1957	7
1958	69
1959	1
1960	74
1961	50
1962	8
1963	41
1964	102
1965	6
1966	6
1967	373
1968	121
1969	40
1970	12
1971	12
1972	11
1973	257
1974	24
1975	2
1976	0
1977	0
1978	0
1979	0
1980	28
1981	0
1982	18
1983	33
1984	0
1985	14
1986	20
1987	24
1988	24
1989	76
1990	4
1991	32
1992	85
1993	35
1994	0
1995	8
1996	0
1997	22
1998	59
1999	22
2000	58
2001	61
2002	18
2003	0
2004	244
2005	0
2006	1
2007	94
2008	0
2009	47
2010	5
2011	79
2012	49
2013	56
2014	0
2015	76
2016	84
2017	7
2018	112
2019	89
2020	44
2021	22
2022	6
2023	0
2024	7
2025	75
2026	11
2027	31
2028	7
2029	1569
2030	0
2031	2
2032	4
2033	0
2034	9
2035	0
2036	34
2037	68
2038	28
2039	39
2040	85
2041	3
2042	4
2043	0
2044	29
2045	70
2046	9
2047	0
2048	195
2049	35
2050	1
2051	0
2052	74
2053	25
2054	207
2055	0
2056	13
2057	52
2058	0
2059	81
2060	0
2061	129
2062	1
2063	4
2064	128
2065	0
2066	383
2067	1
2068	98
2069	48
2070	99
2071	1
2072	0
2073	171
2074	15
2075	6
2076	13
2077	14
2078	3
2079	9
2080	0
2081	101
2082	4
2083	52
2084	0
2085	12
2086	74
2087	0
2088	6
2089	31
2090	36
2091	56
2092	205
2093	176
2094	0
2095	54
2096	7
2097	79
2098	133
2099	866
2100	9
2101	5471
2102	9
2103	44
2104	441
2105	38
2106	28
2107	78
2108	122
2109	22
2110	0
2111	0
2112	0
2113	29
2114	150
2115	0
2116	8
2117	0
2118	102
2119	37
2120	28
2121	23
2122	7
2123	0
2124	335
2125	0
2126	275
2127	119
2128	8
2129	119
2130	8
2131	39
2132	69
2133	34
2134	142
2135	56
2136	4
2137	0
2138	3
2139	14
2140	0
2141	1
2142	309
2143	0
2144	16
2145	14
2146	7
2147	86
2148	121
2149	42
2150	78
2151	16
2152	1
2153	9
2154	0
2155	1
2156	99
2157	1038
2158	109
2159	42
2160	85
2161	45
2162	10
2163	81
2164	245
2165	144
2166	0
2167	11
2168	3
2169	0
2170	20
2171	53
2172	285
2173	112
2174	0
2175	16
2176	517
2177	123
2178	5
2179	29
2180	17
2181	35
2182	13
2183	16
2184	11
2185	0
2186	0
2187	8
2188	95
2189	0
2190	86
2191	13
2192	0
2193	0
2194	123
2195	11
2196	238
2197	98
2198	2
2199	13
2200	5
2201	107
2202	27
2203	8
2204	21
2205	66
2206	24
2207	77
2208	76
2209	15
2210	56
2211	0
2212	921
2213	2
2214	14
2215	64
2216	0
2217	52
2218	46
2219	47
2220	156
2221	61
2222	9
2223	174
2224	1
2225	59
2226	114
2227	0
2228	28
2229	6
2230	240
2231	41
2232	18
2233	25
2234	0
2235	78
2236	0
2237	33
2238	15
2239	46
2240	36
2241	18
2242	11
2243	26
2244	38
2245	48
2246	218
2247	0
2248	238
2249	43
2250	0
2251	91
2252	92
2253	106
2254	67
2255	0
2256	113
2257	90
2258	0
2259	42
2260	1
2261	8
2262	47
2263	0
2264	219
2265	11
2266	63
2267	130
2268	1
2269	1
2270	16
2271	3914
2272	1
2273	26
2274	10
2275	327
2276	0
2277	18
2278	38
2279	547
2280	0
2281	100
2282	15
2283	107
2284	0
2285	58
2286	0
2287	575
2288	6
2289	40
2290	3
2291	0
2292	643
2293	77
2294	239
2295	19
2296	100
2297	0
2298	11
2299	20
2300	66
2301	25
2302	0
2303	307
2304	34
2305	3
2306	17
2307	39
2308	24
2309	13
2310	518
2311	17
2312	49
2313	43
2314	2
2315	159
2316	29
2317	123
2318	67
2319	10
2320	10
2321	0
2322	184
2323	7
2324	22
2325	0
2326	35
2327	70
2328	0
2329	0
2330	51
2331	14
2332	39
2333	133
2334	40
2335	4
2336	23
2337	4
2338	1
2339	20
2340	92
2341	54
2342	68
2343	17
2344	18
2345	34
2346	43
2347	320
2348	108
2349	7
2350	9
2351	25
2352	7
2353	0
2354	178
2355	0
2356	6
2357	0
2358	68
2359	4
2360	8
2361	0
2362	113
2363	0
2364	4
2365	62
2366	67
2367	1
2368	66
2369	14
2370	15
2371	30
2372	59
2373	96
2374	23
2375	0
2376	30
2377	15
2378	30
2379	136
2380	0
2381	45
2382	35
2383	7
2384	12
2385	310
2386	4
2387	13
2388	7
2389	2
2390	19
2391	104
2392	0
2393	366
2394	12
2395	311
2396	6
2397	61
2398	158
2399	0
2400	292
2401	22
2402	10
2403	216
2404	11
2405	7
2406	3
2407	16
2408	0
2409	0
2410	461
2411	413
2412	39
2413	48
2414	55
2415	26
2416	3
2417	2
2418	41
2419	23
2420	0
2421	21
2422	12
2423	68
2424	35
2425	8
2426	4
2427	23
2428	122
2429	183
2430	46
2431	8
2432	3
2433	1
2434	35
2435	111
2436	62
2437	7
2438	65
2439	252
2440	0
2441	67
2442	203
2443	92
2444	46
2445	8
2446	96
2447	10
2448	114
2449	20
2450	15
2451	37
2452	0
2453	0
2454	19
2455	15
2456	12
2457	9
2458	104
2459	0
2460	67
2461	26
2462	11
2463	76
2464	42
2465	194
2466	22
2467	42
2468	16
2469	10
2470	24
2471	0
2472	11
2473	33
2474	126
2475	28
2476	14
2477	67
2478	9
2479	24
2480	35
2481	0
2482	62
2483	37
2484	54
2485	2
2486	35
2487	22
2488	17
2489	37
2490	27
2491	16
2492	2
2493	0
2494	54
2495	16
2496	29
2497	0
2498	42
2499	26
2500	2
2501	9
2502	66
2503	56
2504	0
2505	17
2506	71
2507	0
2508	64
2509	57
2510	18
2511	5
2512	4
2513	18
2514	22
2515	12
2516	163
2517	33
2518	2
2519	40
2520	11
2521	317
2522	12
2523	16
2524	254
2525	0
2526	1
2527	78
2528	3
2529	0
2530	77
2531	14
2532	21
2533	4
2534	1
2535	23
2536	93
2537	14
2538	0
2539	0
2540	68
2541	25
2542	5
2543	277
2544	327
2545	55
2546	37
2547	10
2548	28
2549	15
2550	20
2551	18
2552	0
2553	251
2554	0
2555	5
2556	87
2557	0
2558	13
2559	29
2560	8
2561	0
2562	0
2563	11
2564	24
2565	0
2566	8
2567	22
2568	204
2569	356
2570	21
2571	83
2572	152
2573	3
2574	5
2575	5
2576	234
2577	0
2578	10
2579	0
2580	68
2581	23
2582	40
2583	14
2584	62
2585	0
2586	25
2587	1
2588	35
2589	223
2590	6
2591	40
2592	26
2593	28
2594	0
2595	2
2596	0
2597	21
2598	2
2599	21
2600	538
2601	63
2602	0
2603	0
2604	190
2605	648
2606	59
2607	1240
2608	1
2609	4
2610	1
2611	38
2612	0
2613	71
2614	45
2615	16
2616	0
2617	85
2618	70
2619	38
2620	242
2621	31
2622	20
2623	39
2624	59
2625	45
2626	196
2627	254
2628	118
2629	43
2630	27
2631	10
2632	112
2633	4
2634	69
2635	150
2636	2
2637	90
2638	46
2639	164
2640	141
2641	14
2642	0
2643	73
2644	20
2645	31
2646	10
2647	13
2648	33
2649	75
2650	51
2651	36
2652	26
2653	19
2654	79
2655	2
2656	31
2657	21
2658	28
2659	29
2660	19
2661	30
2662	3
2663	8
2664	14
2665	48
2666	0
2667	157
2668	42
2669	34
2670	0
2671	15
2672	0
2673	1
2674	19
2675	218
2676	3
2677	279
2678	54
2679	208
2680	0
2681	2
2682	600
2683	0
2684	44
2685	735
2686	137
2687	35
2688	488
2689	73
2690	0
2691	1
2692	15
2693	53
2694	5
2695	2
2696	49
2697	10
2698	82
2699	4
2700	1087
2701	2
2702	0
2703	1
2704	0
2705	9
2706	6
2707	3
2708	18
2709	0
2710	58
2711	16
2712	2
2713	405
2714	34
2715	30
2716	60
2717	2
2718	0
2719	520
2720	12
2721	42
2722	15
2723	71
2724	1
2725	33
2726	15
2727	9
2728	53
2729	10
2730	20
2731	0
2732	11
2733	17
2734	26
2735	118
2736	1
2737	14
2738	57
2739	28
2740	0
2741	44
2742	34
2743	52
2744	16
2745	0
2746	12
2747	206
2748	274
2749	166
2750	114
2751	35
2752	53
2753	25
2754	65
2755	23
2756	117
2757	94
2758	18
2759	20
2760	148
2761	18
2762	0
2763	0
2764	28
2765	2
2766	21
2767	0
2768	0
2769	31
2770	0
2771	160
2772	3
2773	45
2774	398
2775	5
2776	53
2777	0
2778	24
2779	64
2780	81
2781	11
2782	281
2783	26
2784	4
2785	16
2786	0
2787	17
2788	21
2789	45
2790	468
2791	48
2792	13
2793	60
2794	17
2795	58
2796	45
2797	50
2798	65
2799	11
2800	322
2801	9
2802	0
2803	15
2804	0
2805	453
2806	42
2807	56
2808	21
2809	0
2810	75
2811	18
2812	9
2813	0
2814	13
2815	40
2816	15
2817	2
2818	15
2819	47
2820	7
2821	12
2822	16
2823	76
2824	14
2825	2
2826	32
2827	86
2828	33
2829	0
2830	5
2831	43
2832	13
2833	1
2834	182
2835	38
2836	10
2837	48
2838	5
2839	4
2840	59
2841	0
2842	4
2843	22
2844	15
2845	1
2846	22
2847	0
2848	465
2849	0
2850	22
2851	0
2852	25
2853	0
2854	273
2855	0
2856	1
2857	19
2858	79
2859	49
2860	0
2861	35
2862	58
2863	340
2864	41
2865	11
2866	145
2867	22
2868	39
2869	0
2870	25
2871	0
2872	25
2873	47
2874	148
2875	5
2876	20
2877	70
2878	14
2879	35
2880	58
2881	15
2882	79
2883	90
2884	3
2885	90
2886	6
2887	34
2888	188
2889	32
2890	76
2891	19
2892	187
2893	0
2894	64
2895	94
2896	60
2897	28
2898	745
2899	2
2900	61
2901	1
2902	0
2903	454
2904	27
2905	179
2906	128
2907	12
2908	15
2909	14
2910	0
2911	36
2912	8
2913	360
2914	2
2915	146
2916	14
2917	53
2918	1
2919	11
2920	365
2921	56
2922	41
2923	20
2924	16
2925	0
2926	38
2927	20
2928	47
2929	0
2930	94
2931	3
2932	0
2933	93
2934	151
2935	280
2936	20
2937	26
2938	3
2939	35
2940	45
2941	0
2942	126
2943	3
2944	2
2945	28
2946	0
2947	60
2948	18
2949	86
2950	9
2951	290
2952	6
2953	2
2954	1
2955	2
2956	71
2957	16
2958	83
2959	2
2960	169
2961	64
2962	95
2963	162
2964	2
2965	24
2966	15
2967	120
2968	186
2969	48
2970	22
2971	45
2972	21
2973	27
2974	2
2975	80
2976	49
2977	0
2978	2
2979	69
2980	30
2981	2
2982	59
2983	17
2984	30
2985	424
2986	0
2987	1
